replyID,relpy_text,hatespeech_or_not
Ugw-n_hUDnmEe-oZhmV4AaABAg.9YkcbitRkif9ZOxOqrrgPq,"@Zach Stout the irony, I&#39;m a troll dummy",1
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLNQuv3p8,"I&#39;m totally confused as well, my portfolio has drained drastically, I&#39;m now very scared of Trading crypto, can&#39;t figure out what&#39;s wrong. I need to know how this works.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLRFF0ogv,"@George Patrick Same here, My portfolio has been going down the drain while I try trading, I just don&#39;t know what I do wrong. I&#39;ve invested $18,000 into crypto all have now is just $5,356",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLWjWQfAJ,"@Emily Kim Trading by yourself is not a good idea, All you need now is a professional trader else you will continue making losses.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLhrjIUK0,"@Emily Kim That&#39;s true, you need an Expert broker and account manager to make good profit from bitcoin trade.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLkNzGVxS,As a beginner who don&#39;t understand how Bitcoin trade really woks and you really want to make profit from it. I&#39;ll advise you to first start working with a professional broker.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLpLviMhc,@Parita Patel How can someone know a professional account manager that is trustworthy when legit once are hard to find<br>this days?,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLs0dcIGW,"@Eleanor Garcia I highly recommend Expert Elena Carnmen, she is my current trader and her strategies are working.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLu_uIx_u,@Parita Patel really?,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmLwUHQrkq,@Parita Patel How do I reach her please?,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmMk_vAJN4,"@Parita Patel wow, thank you so much parita for the amazing recommendation.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmMmLRUkgJ,@Parita Patel I&#39;ll contact her<br>immediately.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmMr2eyzRP,"Wow I&#39;m amazed you mentioned Elena<br>Carmen, she is the best and her strategies works like magic. I&#39;ve been making over 300% of my investment weekly since i started investing with $5000.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmMvBEVrkn,She&#39;s has helped alot of people regarding crypto investment.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNB1SiVky,I fall upon one of her clients testimonies and decided to try her out.I&#39;m Expecting my third cashout in 2days.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNCR61HfR,She&#39;s highly recommended for beginners.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNGLQ83I2,This is the perfect time to invest in Bitcoin because of the rise in Bitcoin.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNHVMr8yt,How do I go about this investment please?,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNPb88bjJ,I&#39;m new here and I really want to know some important things about her before i can choose to invest with her.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNQe090Yw,"Does she also offer mentorship, lectures and tutorials?",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNT6UqBHd,"Can i start with $5,000? I don&#39;t have much.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNeWhHROh,"@Billy Henry Yes of course, I attend her online classes daily.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNgWfrvCP,"@Billy Henry Yes, $5,000 is good<br>enough to start investment with her.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNkbtHHTY,@Bernard  Robert how much does it cost for her service?,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmNoVZX7mg,@Billy Henry she will take 10% commission from the total profit generated.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmO0Z2num7,"Greetings from Canada🇨🇦, I have read lots of reviews about her in many platforms, she must be a legit woman.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmO1xFa3hV,"@Bernard  Robert How do I reach her please, 🙏",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmOByJBudH,@Emilio Bracamontes She&#39;s always active on wassap👇,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmOcRPvh7l,@Bernard  Robert  Thanks a lot for your response.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmOefGu7A2,@Bernard  Robert I really appreciate.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmOqaGqhX_,"Mrs Elena Carmen, has really made name for herself. I invested $10,000 and earned  $34,000 in am interval of one week.",0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmP1CXq2Pl,Many people are afraid to be invest because of the scammers in the business.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmP8bpA5iw,@Dr Mark Alexander Yes they are scammers in the business just like it&#39;s in every other business but they are also legit brokers out there for investors and Mrs Elena Carmen is one of the real and legit brokers out there.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmPFKumEVu,Mrs Elena is sincere. trustworthy and legit. She&#39;s a professional broker and account manager who is good at what she does.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmPMLagZM9,It&#39;s nice to see positive reviews of this Mrs Elena Carmen.,0
UgxHV0CYY-ylGSAgbkt4AaABAg.9ZmLJbMATm79ZmPVzI4wMo,Life is just that When someone is straight forward at what he or she does people will always speak for the person.,0
Ugx9hMTOxsKZvWEpIy54AaABAg.9ZXHsfh1RCm9_7PD6dwbcx,"Nah, I only owe student loans.  My net worth is about 0.  He owes billions more than his assets.",0
UgyseVHHrqNg9Fd3R1x4AaABAg.9YzOMZ0C6Iw9Z5EI_dLPML,"​@Ideal Idol Hey man, thanks for sharing this, I do appreciate the comment. <br><br>Regarding jobs, though there&#39;s been the largest job growth, we&#39;ve also had one of the largest loss of jobs last year (whether people leaving voluntarily or being let go). They were almost incentivized but extending a heavy sum for social security benefits. Under Biden&#39;s administration people would make more on unemployment than employment, leading to a major reason for the exodus. But there are also likely other proponents to this. <br><br>Secondly, his handling of foreign policy. What has happen on the southern border, is an actual crisis. People are flooding in from Mexico illegally without much restriction, and it&#39;s actually bombarding our border police. Beyond this, Biden left us in a crisis in Afghanistan, leaving millions of dollars of weaponry, and causing havoc there. <br><br>We are also now energy dependent. In Trump&#39;s administration we had oil/fuel being drilled domestically but now we are dependent on Saudi Arabia, Russia and other nations to mainly supply our rescores. <br><br> We&#39;ve experienced the highest rate of inflation since the 1980&#39;s. Though wages have increased across the board, so has the cost of living. It was said that unless someone received a 8% raise from their positions last year, they would actually be taking a pay deduction from their workplace.  We also to continue to go into billions of dollars of debut, and the more bills that are passed through this president, the further the dollar will loose it&#39;s value. <br><br>COVID- Biden had created an oppressive system whereby he has and will continue to introduce COVID mandates to be vaccinated. That is oppressive, people should have the right the choose if they want a vaccine, especially seeing it&#39;s not proven to have great efficacy against new variants, and it was rapidly approved by the FDA. <br><br> Though he has eased his rhetoric about this over the last few months, I remember last year comments he was making. I can only imagine another variant, causing him to create further mandates. Furthermore, he has taken credit for a vaccine that Trump introduced, and he has gotten 215 millon people vaccinated, but mainly through oppressive means, and all the while touting his achievement of the vaccine. Moreover, under Biden&#39;s policy, more people contracted and died from COVID comparative to Trump&#39;s administration. And Biden during the presidential elections said &quot;anyone who is responsible for this many death is not fit to be president.&quot; The irony of his words now.  <br><br>He&#39;s also establishing judges that though diverse (and I will agree with you on that point), <br><br> the dogma from our legislators is often very progressive and quite often destructive. The whole BLM movement itself, and LGTBQ movement has created a cancel culture to a degree that has left people feeling censored and without a &quot;Freedom of Speech.&quot; It has segregated us very deeply. <br><br><br>Ultimately, I share all this because you asked and wanted to share honestly my position, but also in calling out some of the things Biden has done, I actually pray for him daily. I pray for his salvation most of all, that he would lead our nation uprightly, and that he would have wisdom from the Lord. In this time we are in, it&#39;s ultimately not a politician, but Jesus we need, and my prayer is that Biden would see that.",0
UgxvGIj_afgxsw2kbvx4AaABAg.9Ywq2SvzfR19Ywq8CJAQ-7,Have you considered consulting an investment advisor or using a portfolio manager??,0
UgxvGIj_afgxsw2kbvx4AaABAg.9Ywq2SvzfR19YwqBLnQqzq,"@Rose Allen hi, no I haven&#39;t do you know any or can you point me in the right direction?",0
UgxvGIj_afgxsw2kbvx4AaABAg.9Ywq2SvzfR19YwqCwB7zgp,@Rose Allen I want to go into stock but i need a certified/registered professional who will guide and handle my account.,0
UgxvGIj_afgxsw2kbvx4AaABAg.9Ywq2SvzfR19YwqHAAFH4B,"@Paul Jack Vasilyev ASHLEY AIRAGAHI is one of the best trader I have ever worked with in the past few years, she knows how best to deal with whatever market situation.",0
UgxvGIj_afgxsw2kbvx4AaABAg.9Ywq2SvzfR19YwqKZP94D8,"@Rose Allen Ok, just found her website, impressive, Thank you.",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytc1YRv2k2,"I wanna invest my money on crypto. Bitcoin trading is great, unlike the stock market and other financial markets, bitcoin has no centralized location, since it operates 24hours a day in different parts of the world",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtcRLZF-gH,"you are right Bitcoin trading might make you rich if you are hedge fund with deep pockets or an unusual skilled currency trader After a successful investment you have nothing to worry about, whether the rise and fall of economy won&#39;t affect you. Make&#39;s your future brighter, by making good investment",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtcVi0LBL1,"I think Bitcoin is the future, Investing in it now will be the wisest thing to do especially with the current rise Nothing ever changes",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtcZ3jmvzw,"Hello everyone, well if I&#39;m permitted to speak I think Investing right now should be at the top of everyone&#39;s list. In 2years you will be ecstatic with the decision you made today! Bitcoin is the most secure run on the largest decentralized computer network in existence.",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtccIZ5cay,"Because no matter the stock market crash one need to have different portfolio, I already invested in bitcoin",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtcnSjwfZ_,@Karen Rhonda you are right av been trading with Mark Hutchinson in managing my Bitcoin and crypto option trade accounts..He is very genuine and trades professionally,0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtcrP_M9Za,@Maria Hernandez 2020 was a great year for me despite the pandemic I&#39;ve been trading with expert Mr Mark Hutchinson service for months now and all my trade have been going well,0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytcxf6ZxJp,I&#39;ve worked with 3 broker but non of them is as efficient and effective like expert Mr Mark Hutchinson.,0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytd1Epbqi0,@Karen Rhonda thanks so much for this comment do you mind sharing his contact so others can benefit too?,0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytd4zUimdd,"@Karen Rhonda would gladly appreciate if you can introduce us to the platform,",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtdVxwO2Zn,People are ignorant of the high profitability in crypto and that has been the major issue limiting their profitability.,0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9YtdaXg6DEJ,"And He’s always available to assist you in all trading needs, either BTC or binary options Trades.",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytdk_B2fpB,"when you are in this business you should know where to invest, I see a lot of people who waste their money in this business, one should know how it works and where to invest, A good strategy and manager is what you need to make good profits from trading. that&#39;s why I strongly recommend Mark Hutchinson.",0
UgxjgxyFLSEpcO3j1wd4AaABAg.9YtbwKQFW8N9Ytdvc94YLi,please how can I contact Mr Mark Hutchinson?,0
Ugwe_uvLli00_YHwaVx4AaABAg.9YtTEo3-eBs9YzyL2H0Nqm,@Ideal Idol Say&#39;s No One...!,0
UgxkuOaYfARrntZrZ0d4AaABAg.9YoE-wJkc579Yztfj-_e8D,"The worth of a property is what a buyer and seller can agree on.  He perceives his property as worth billions, but there are no buyers (except sleezy foreign agents) willing to pay anything like as much.  His debt is mostly to foreign banks who don&#39;t have to report how much he owes.  So neither the value of the assets nor that of the liabilities is well known.",0
UgwPoCOlphpTuXwxUxx4AaABAg.9YnK0nOalER9YnR2uUc1tV,Another conspiracy 🤦‍♀️,1
UgxdJm-S0FMEDhRMAMx4AaABAg.9YmuwtcSO7l9Ymy58_1piS,Lol what an adorable delusion.,1
UgxdJm-S0FMEDhRMAMx4AaABAg.9YmuwtcSO7l9YmzA-WhTt7,@Brian Sager Okay.  Rephrase.  Rich enough so it would cost a crap ton more money to buy him than all our currently bought and paid for politicians cost combined.,1
UgyLxp8YXwepVonu9tp4AaABAg.9YmU4CtCMn49YzqNBMizk7,"Sadly, prison is one place where you can take it with you.  Rich people in prison live pretty good lives, thanks to the low wages paid to prison guards.",1
UgxKsw-hhkoekF77J014AaABAg.9YmQn8bJok59YmR2XK8J90,..He can by 10 Unicorns and sell them for 10 000 Unicorns,0
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9YmxHds9Pjq,"@Megalord Ng Proof, please",0
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9YmyAk8Id5M,"@Megalord Ng So no proof, then 👍",1
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9Ymyq8o1doH,"@Megalord Ng So no proof, then 👍",1
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9Ymz6-q-nt6,@Roy Pulver 7th tier CCP wumao 👍,1
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9YmzPUX_NX8,"@Megalord Ng You&#39;ve been here round the clock for at least three days now, Billybob. You&#39;re boring me now. Don&#39;t you have a Proud Boys meeting to get to?",1
Ugyf41OBru2lOscdtHR4AaABAg.9Ym0cL8Unnd9Yn0LgX1TXz,"@Megalord Ng You&#39;ve been here round the clock for at least three days now, Billybob. You&#39;re boring me now. Don&#39;t you have a Proud Boys meeting to get to?",1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym0g5u_T13,TL;DR 🥱,0
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym0y21M4vM,@Roy Pulver English please...,1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym2qjR6nG5,"@Roy Pulver if your only defense is acronyms, emojis, and name-calling.... You&#39;re gonna have to up your game quite a bit lol",1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym4LmYzEsH,"@Dustin Mitchell LOL, that&#39;s not an acronym 🤦‍♂",1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym4c7SDxvn,"@Dustin Mitchell And yes, I don&#39;t believe a long-winded, bloated rant from a Trumpanzee that starts with &quot;Dear CNN and your lefty viewers&quot; deserves a dignified riposte. If your only &#39;argument&#39; is right-wing clichés and childish insults, you&#39;re gonna have to up your game quite a bit, lol.",1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym4q7MASD_,<b>TRUMP &amp; GIULIANI FOR JAIL</b> 🚔,1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym5_ERoVBX,@Roy Pulver not bloated at all. It&#39;s an extremely factual statement. Go look for yourself. I also find it extremely rich that the one who uses childish insults and argues/debates exactly like 99% of leftists wants to lecture me about childish insults and cliches lol. Try again,1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym5lsAWPvu,@P. Kaboo spoken like a true narcissist.,1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9Ym6F0kebc_,"@Dustin Mitchell  You&#39;re boring me now, Cletus. Haven&#39;t you got a tinfoil hat to polish or a Tucker Carlson playlist to watch? 🥱",1
Ugz3cQ0-e7LbpcZvi4B4AaABAg.9Ym-emBN32Q9YmPNAm_fH9,"@Roy Pulver sorry to bore you little buddy. Gotta get some sleep and go to work in the morning. You see, little fella.... you helped vote a bunch of morons into the white house and now most of us have to work harder to get ahead these days. You&#39;ll understand, one day, when you grow up. Sleep tight little buddy.",1
Ugz31p1z50vrWO0OCVV4AaABAg.9YlzU3oqcey9Ym1-iOE8_l,Really? Why not?,0
Ugz31p1z50vrWO0OCVV4AaABAg.9YlzU3oqcey9Ym16iqB53X,"&quot;Net worth is the value of all assets, minus the total of all liabilities. Put another way, net worth is what is owned minus what is owed.&quot;<br>Source: Bankrate",0
Ugz31p1z50vrWO0OCVV4AaABAg.9YlzU3oqcey9YnvKKed6Va,"@Roy Pulver true, so with loans owing and trumps own valuations of his properties his barely a billionaire",0
UgxYzHQ2qolLUw18Ipp4AaABAg.9Yjp4W_g74V9Yjq_RBlK7b,Thankyou for supporting the channel with your views and comments but please be more hateful as it encourages comments and really helps with the algorithm <br>Now run along back to your kennel before you get owned,1
UgxYzHQ2qolLUw18Ipp4AaABAg.9Yjp4W_g74V9YjqwOxPX1U,@Mephistopheles Count Cagliostro ahahhaaahahah,0
Ugz5ZFYSTmoH4aIl5QF4AaABAg.9YjfD07pVe39YjfcbGG9G0,True thought unfortunately mine always ends up with losses😓,0
Ugz5ZFYSTmoH4aIl5QF4AaABAg.9YjfD07pVe39YjfffolPXi,I wanted to trade crypto but got confused by the fluctuations in price,0
Ugz5ZFYSTmoH4aIl5QF4AaABAg.9YjfD07pVe39Yjfic2HTs0,@Marietta Leticia I heard his strategies are really good,0
Ugz5ZFYSTmoH4aIl5QF4AaABAg.9YjfD07pVe39YjfljrL7Zl,"@Luis Sandro My first Investment with Logan Willie gave me profits over £15,000 and ever since then I trade with him and it has been a good turnups",0
