replyID,relpy_text,hatespeech_or_not
UgyM3LPnUb_2bHoNevl4AaABAg.9XcHBThOlgR9XcMD1nhxP5,쏭ㅌㄴ~,0
UgyKqsFDMXeYX7VoQpB4AaABAg.9XTPUSHhDLn9XTztQ-oVtY,훠훠훠,0
UgwcAjfv56-B_B1bzjt4AaABAg.9XTGujTmsEk9XTdKFoueqt,멸공,1
UgwcAjfv56-B_B1bzjt4AaABAg.9XTGujTmsEk9XTgV8d8Kux,혜경궁 + 찢재명이 더 놀라운 천생연분아닌가 ㅋㅋ ㅋㅋ,1
UgxkKg7l8ZU1UNee51t4AaABAg.9XT7pMGp-Uv9XTF9QnuYRB,조선족 어서오고,1
UgxkKg7l8ZU1UNee51t4AaABAg.9XT7pMGp-Uv9XUmSJKpUlV,연변 조선족 자치구에서 검거,1
Ugwz3_91rzVa2M3MoPt4AaABAg.9XUFiNRrBUp9XUQqO-LUHv,일반 가정주부도 너희보단 잘할거야.<br>그건  좀  아니라고  봅니다<br>비슷할거 같은데요,1
Ugz6O5kBcbDqB5TnG_14AaABAg.9XUFbsnwejm9XWZSvzFT0j,"윤석열되면, 군인 매월 200만원, 양육비 매월100만원 , 영유아 식비 대줌. 강아지치료비. 애낳으면 천만원. 누가 돈을 펑펑 쓸까? 청년기본소득비 1년에 100만원 한달 10만원도 안되는게 이재명공약이고, 문화예술인 1년에 100만원,  일자리창출에 재정투자해서 모두가 일할수 있게 만들겠다가 이재명 공약. 도대체 누가 포플리즘인가?",0
UgxJPia1NQ7HbfEECvl4AaABAg.9XTVX-Ft2GF9XUoFFD8bE_,허씨투표--&gt;이씨 당선,0
UgyymEmZvuMvL1FC3ih4AaABAg.9XTQ6alB9lq9XUTo9AxmPs,똑똑하십니다.정부로 보내드리고 싶습니다,0
UgzFbpSlmPqfqMwDTPV4AaABAg.9XT5G78PQXe9XTD_IVneUi,안철수투표-&gt;이재명당선,0
UgzFbpSlmPqfqMwDTPV4AaABAg.9XT5G78PQXe9XTJ5jTn4LO,@Nmmm Jae 안일화가 답,0
UgxhFdMag3oiNR9WbfN4AaABAg.9XT-pSDvIeY9XTtBY-Xu2q,공작새 화신,1
UgxZektAzJ4BjMz_Z-V4AaABAg.9XSPbKvq1hY9XTqkWtEJqZ,저쯤대면<br>청국장 냄새고만 피우고<br>정치계 떠나야제<br>청국장이나 된장냄새나 도낑대낑 ~ㅎ,1
UgxZektAzJ4BjMz_Z-V4AaABAg.9XSPbKvq1hY9YKdjkm7q-V,@원종복  니도 같이 떠나라,1
UgxmdYthwXz3q16mEdh4AaABAg.9XRWHqYpRSt9XRixlJZt8W,당근~^^,0
UgxmdYthwXz3q16mEdh4AaABAg.9XRWHqYpRSt9XSBieYKaKk,선거두어떻게될지 모르는데<br>돕지는않고 분탕질하는<br>홍할배 아웃이다<br>현명한 판단아닌가 싶다<br>윤석렬 화이팅♡♡^♡♡,0
UgxmdYthwXz3q16mEdh4AaABAg.9XRWHqYpRSt9XSrlt5IxX_,제말이요~ 언제부터 권영세가 저리 실세가 되었는지... 윤에 붙으니 보이는게 없는거죠~~ 어딜 감히 홍준표한테!! 깜도 안되는게...나참,1
UgzqEnxJQvAww6dnuVR4AaABAg.9XRJczhPZV29XSofZIth06,홍준표씨  정신차리세요   나잇갑좀 해야지  부끄럽지 안습니까 적반하장  국힘에 뭘했다고 지적질이냐  방자하구나,1
Ugzed2ckl4FhgHZbzOZ4AaABAg.9XR3oRBSmXo9XREmJgRfG2,네가 해처먹어라.ㅡ김수복,1
UgzKhWvEoDpielKyNN94AaABAg.9XQwSYcmG3v9YKdn5yJqUH,입만 벌리면 구라 치는거 닯으라고 ?,1
UgzEH2dk10D0HZLR8q54AaABAg.9XQwHVMDPvO9XR4d7ywHNx,이준석은 왜 ㅋㅋ 윤석열 멱살잡거 끌어올리고 있는데,0
UgzEH2dk10D0HZLR8q54AaABAg.9XQwHVMDPvO9XRCCzHLGUi,@mmmh 정치꾼 다됬네요.<br>국민들은 정치인 을 좋아해요.,0
UgzEH2dk10D0HZLR8q54AaABAg.9XQwHVMDPvO9XRawnWToNp,@태산 그럼 니가 아는 정치꾼이 아닌 정치인은 누구임?,0
UgzrrEN1zH7aN69k3WN4AaABAg.9XQwBQe8dj19XR4yl_UFPi,이준석은 빼 윤석열 먹여살리고 있는데 뭔 이준석이야,0
UgzrrEN1zH7aN69k3WN4AaABAg.9XQwBQe8dj19XRG_oqNatT,@mmmh :  정치꾼 이준석이 더불포함.,0
UgzrrEN1zH7aN69k3WN4AaABAg.9XQwBQe8dj19XRHBkLwE-3,@태산 아재요 이준석 없으면 정권교체 안 돼요 보셨잖아요 지지율 이준석 원팀하고 지금 25 &gt;&gt;&gt; 44까지 끌어올린거,0
UgydDTOwkdWgdhAX5ix4AaABAg.9XQvk7AIswG9XRGAMCo9xD,정치꾼 이다.,0
Ugyt9XfFTWYCe-ifv-B4AaABAg.9XQq6XrQvWC9XUSo9Hk2o8,유승민 추가!,0
UgwBgsNrEK2cZCO2K1R4AaABAg.9XQp1ZC7-j79XQr7YAGSKa,우매한 국민성ᆢ<br>냄비근성인 국민성 <br>걱정이다 ᆢ<br>윤후보가 홍의원 따라올라면 하늘과 땅차이랑걸 니들은 모르니 ᆢ,1
UgwBgsNrEK2cZCO2K1R4AaABAg.9XQp1ZC7-j79XSOkVxIeuy,홍준표가 인간같에야 가만있지 짜증나.,1
UgwBgsNrEK2cZCO2K1R4AaABAg.9XQp1ZC7-j79XScD1ozjeP,@보르네오 도대체 뭐가 맘에 안드는데? 깨끗한 정치인이 그렇게 싫냐?ㅋㅋㅋ,0
UgzsBsF54LFVEocHx6Z4AaABAg.9XQo2ZtHGCd9XQq0uDHZWw,옳소 <br>가장 옳은말씀입니다 ᆢ<br>다들 비판하는 댓글이 홍수를 이루고 있습니다 ᆢ<br>이런 대선판 은 처음입니다 ᆢ<br>정권교체를 한들 뭐가 바뀌나요 ᆢ<br>지들 욕심만 가득 채우기에 열일 하겠지요 ᆢ,0
UgzsBsF54LFVEocHx6Z4AaABAg.9XQo2ZtHGCd9XQq4oCCiz6,그니까 여기알바들겁나풀어서 댓글달겟죠ㅋ,1
UgxV9GGmTK-Gnq54LnV4AaABAg.9XQlywbmuEe9XQqVVS6IIj,그들은 안할것 같습니까 ᆢ<br>미쳤습니까 ᆢ<br>그들도 똑같은 할것입니다 ᆢ<br>보세요 ᆢ,1
Ugw3rKcjY4Lck9bK-Jh4AaABAg.9XQkhprTJZE9YKdehUsRcK,거짓말 하면 고소당한다,0
Ugw3rKcjY4Lck9bK-Jh4AaABAg.9XQkhprTJZE9YKo_uLtbva,@악마 고소하세요,0
UgzOeCbTSPTqRWmkXFl4AaABAg.9XQkM-M3lGt9XQqfxE1dq0,어따데고 반말이야 ᆢ,1
UgzOeCbTSPTqRWmkXFl4AaABAg.9XQkM-M3lGt9XQwDqDNZp9,@둘이깨돌이 너는 왜 반말지껄이냐?,1
UgzTgNW6lp2BQyjy4y14AaABAg.9XQkIk0-xLv9XQqBWOGz2i,영감님 윤도리부터 혼자하라고카소 당원들가지고투표하소,0
UgxA1xLJIZqBUC8OX6t4AaABAg.9XQiv0KODDO9XRILB70vPW,춘몽을 꿈꾸고 계셨나. 본인이 뒤에서 온갖 내부총질하다가 윤후보지지율 오르니 슬그머니 숫가락 얹으려하다가 ㅉ팔렸네.,1
UgxA1xLJIZqBUC8OX6t4AaABAg.9XQiv0KODDO9XSsLAhk4GA,@태산 ㅋㅋㅋ 한바탕 웃습니다.. 그럼 윤은요? 윤은 무늬도 우파가 아니에요 ㅋ 지금 어쩔수없이 우파에 들어와서 대통되려고 연기하고 있지만,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XQipQU0Qex,늦었어요.,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XQipSdF6Va,빵점 선배 웃고파 울고파<br>제데로 하자 도둑맞고.<br>외양간 고치나,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XRCdNUCxLK,이재명 = 홍준표  이다.<br>                이준석이 정치를 똑바로.ㅡ,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XRGphxSPZj,욕심에 이젠 일선에서 물러나심이,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XSr_Idue9X,이대로는 정권교체가 아닌 교대니 말이지요,0
Ugy7XiMSr7oSSOV926d4AaABAg.9XQiaeYUFa-9XSyfakUXzj,@Dahlia 긴글쓰는사람치고 제대로된글 없음 요점만 골라서 간략하게,0
UgwI0KFffIiQUODmui94AaABAg.9XQhz7kyWP79XQuXaXLaPB,유튜버가 무슨 목슴을 걸었어요????  도네이션 받을려고 목숨걸었지,0
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XQhjTRR6gW,찢부부,1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XQjVa2Yqea,"ㅋㅋㅋ <br>어떤 인산지 궁금 하네,<br>어떻게  아무리 알바지만,<br>후보 부부 얘길 할까?<br>그럼 당연히 찢부부 얘길 <br>혜경궁, 아님 마녀  웃음<br>얘길 안할수 없는데, 그정도 생각도 없이 뎃글작업을 하냐?<br>교육은 없나보네.",1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XQko706Viy,야 나가,1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XQkpg6AgwM,머락카노~~이재명 하고 질이 같은 부류네!!  본인도 10구멍 찢는다  소리 잘 하는가봐~,1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XR4j9O6dfr,찢찢찢,1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XRAqZBvWkP,이무리 좋다고<br>눈있고 귀가있지<br>찢재명을 논해<br>같은 부류의 유유상종<br>저렴하다.<br>찢재명을 소환해.,1
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XSpF3goHOG,원더건희 윤석열호랑이,0
UgxYXx-N_QNge-o7QJJ4AaABAg.9XQhd0VzfK99XSruW44pqy,옳소!! 찢부부나 개찐도찐!!<br>찢 욕하면서 윤은 어떻게 지지하냐 코미디다!,1
UgwoXFx4hIyL8aPO5d54AaABAg.9XQgq639Z7R9XQhOKM8ETr,국민이 보고있다 홍준표 제명시켜아한다 정치판 영연히 매장시켜야한다 자격업다 또분탕친다 지버릇 개못준다 당장 짤라야한다,1
Ugz_fqYX32uBnslEy854AaABAg.9XQfdkOrLUW9XQqFCaHzbm,우리동내는 이진훈이다 도태대서안된다,0
UgxJqB1QvS-4GfVkYRl4AaABAg.9XQfdNYxyS_9XQqJWJXZ_T,윤도리지지율이 어디있노ㅋ 미라야정신차리라,1
UgxJqB1QvS-4GfVkYRl4AaABAg.9XQfdNYxyS_9XRCIWL2X-Q,@mmmh 곧빠진다 ㅅㄱㅇ,0
UgxJqB1QvS-4GfVkYRl4AaABAg.9XQfdNYxyS_9XRDaP7Gu35,@홍아이오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 2030 절대 안 빠진다 공약이 너무 좋거든 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
Ugyfuc7w3rVjyFxQuCl4AaABAg.9XQfAcc7fXz9XSrdELgkcO,언제부터 권영세가 파이팅 대상이 되었는지 웃기는 노릇..,0
UgynpSfmRo9UBl9Yl4J4AaABAg.9XQeQKi3yIj9XRBi84-Hv4,이준석이 정치꾼 다됬네요.ᆢ,0
UgyczMN-YL0xo7U21Et4AaABAg.9XQeNYEH-Xs9XRZF_D8-11,그러니  허경영 찍읍시다.,0
UgzPRZgaladhjE1BmBZ4AaABAg.9XQe5uy15UP9XQqqMtvXT_,ㅋㅋㅋㅋㅋㅋㅋ 어차피 안 됐는데 뭐 <br>윤석열보단 낫지,0
UgzPRZgaladhjE1BmBZ4AaABAg.9XQe5uy15UP9XRCsng2tvz,안했으면 했다하네ㅋㅋ,0
UgztmfCS3ekZMZ2X8HF4AaABAg.9XQcn3s2qH-9XQrnmzopxY,호보다운 면이 많이 부족하죠 ᆢ<br>권영세 의원이 시키는대로 하는 후보는 국민은 원하지 않는다 ᆢ명심하시라 <br>권영세의원은 탈퇴하시라 ᆢ 시끄럽다  ᆢ,0
UgwnyH_HbSC9GAoAjyh4AaABAg.9XQcb_ulM8Y9XR4tOfIzQY,ㄹㅇ ㅋㅋ 찢 퇴출 기원,1
Ugxl5_iMd902Rjn37zh4AaABAg.9XQcR1ts1dO9XQfLKSyx0a,윤씨.이씨모두 안된다,0
UgxGL0LsKrzNzHdxdZB4AaABAg.9XQcOVuirl79XQos4324jp,이마 망조 났소이다 ᆢ,0
UgxGL0LsKrzNzHdxdZB4AaABAg.9XQcOVuirl79XTFy7j9Ub9,아웃,0
UgzxhDQavZf-xH-1b7x4AaABAg.9XQcKx--I1c9XQoj9tYcDz,아웃시킬의원들 천지입니다 ᆢ,0
UgzxhDQavZf-xH-1b7x4AaABAg.9XQcKx--I1c9XR4g_slQuq,ㄹㅇ 20대 대깨홍인 나도 이런 짓은 좀 추해보임,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQcjDFr0pH,참 딱하다 <br>전과자 인간에게 힘내라고?<br>나라가 썩었군!!!,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQcwbmnlIE,<b>욕쟁이 전과4범 찢</b> ㅋㅋ,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQd2nuSusG,제 정신 아니구나!<br>썩 물렀거라 😠,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQglpv8iLP,욕하는거 듣고도 이런글을 쓰고 싶은지…<br>ㅉㅉㅉ,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQhdBO6hD8,정신줄 놓았구먼 ?  같은 욕쟁이 ᆢ,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQi9iHDHk-,@네버 <br>욕도  욕나름이죠?<br>당신 동생이 그랬다면 어쩌겠어요?<br>당신 동생이 당신 와이프 한테 욕을 했다면?<br>그리고 당신은 노친네 안됩니까?<br>표현이 좀~ 그러네요.,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQisEuTpLo,홍영감 말하는가?,0
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQiz4umgfN,@네버 재명이 처럼은 못하지 ᆢ,0
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQnBPx9D_P,@네버 영규야 나도 욕좀 한다고 소문 났는데 이재명은 못이기겠더라 ㅋㅋㅋ 진짜 넘사벽이야 따라하기도 힘들어 이재명은 진짜 광기야 ㅋㅋㅋㅋㅋ,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQnGAI6MYG,@네버 대한민국에서 이재명 만큼 욕잘하는사람은 없을듯 거기다 더럽게 ㅋ,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQs-scFjlK,에휴~~종농근성,0
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQtED1_QbS,@항문철YT 형이고 형수고 안 죽인게 다행이지 ᆢ 모친한테 한 짓거리 봐서는 ᆢ눈이 뒤집혔는데 욕으로 마감하네 찰지게~~~,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQwZpGfSam,@ᆞ ᆞ 이미 인성은 다 들어났어 임마,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XQwbhimMJM,@ᆞ ᆞ 평소에도 욕을 잘하니까 쉽게 쉽게 튀어나오지 서슴치 않고,1
UgznSKlkbM23pmJWQml4AaABAg.9XQcG1mmN_C9XT5ZdBiNv7,많이 지지하시게 <br>같은수준  알만하다,1
Ugx9ocNOSZLPqXY3Vol4AaABAg.9XQbZNsEP6-9XQozuc_L5p,어느 의원은 변했나 ᆢ!!!??,0
UgwmU_NfmGdRFkLjN3t4AaABAg.9XQb9ecyy-V9XQpal7bIsT,해바라 제발 윤도리바로끝이지 앞을바라 이사람아 임마라니ㅋ제발탈당시키라 신당창당하게,1
Ugz-gwpsRpccyeqztKp4AaABAg.9XQb3GU2NRG9XQsX95QyIe,뭐라더라 ㆍ<br>동물 처우개선법이라 했던가 ᆢ<br>하여간 웃겼어 ㅋㅋㅋ <br>사람도 제대로 처우개선 못하면서 개를 ᆢ<br>기가찰 노릇이다 ᆢ<br>개듵도 웃습니다 ᆢ,1
Ugwa697bCq8nIpBQXgx4AaABAg.9XQb2lbGR549XQpRxle0SQ,옛 정동영의원말이 생각이 납니다 <br>6.70대들은 투표 안해도 된다고요 <br>집에서 쉬라고  했지요 ᆢ<br>쉬세요 ᆢ제발 ᆢ,1
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XQar7POFsa,당장 출당시켜요,1
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XQoce--o4L,때는 무슨때 <br>국회안은 아직 때가 그득해 ᆢ뭔소리 ᆢ,1
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XQp711wxxl,맞춤법도 틀리는게 홍준표를 욕하노ㅋㅋㅋ,1
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XQphq1CM3h,출당시키바라ㅋ너거들바라는윤도리는절대안찍는다 찟이보이네 ㅋ,1
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XQuQDGRCXK,은테 ---&gt; 은퇴,0
UgzHC_HTqubXg-dcv014AaABAg.9XQa7L5_KMm9XScEdmuOTF,@Dahlia 맞는말씀!,0
UgzjrPv9KTzlun6u1M94AaABAg.9XQ_tM5qUy89XQiwfFLgcR,아웃 진지힌게,0
UgzjrPv9KTzlun6u1M94AaABAg.9XQ_tM5qUy89XQoJGqUwFR,말같지도않은 소리들 하고들 있네 <br>권영세의원이 대권  후보냐 ᆢ,1
UgzjrPv9KTzlun6u1M94AaABAg.9XQ_tM5qUy89XQpkslALX4,진지하게시키바라ㅋ 붙잡지말고ㅋ,0
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XQce1CprWE,이죄명 논문 90프로 이상 베꼈지ㅋㅋ,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XQkD-X15v2,전과4범만 할까,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XQkQuJSnbs,은하수가  하늘에서 땅바닥으로  떨어져  만신창이  되는소리 하구있네<br>전ㅇ범 보다  낫지않냐   머리에  든것이  없나,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XQm_RPB2n3,ㅋㅋ 은하수 <br>봤제? 본인이 얼마나 얼치기인지 ㅋㅋ<br>댓글 잘 읽어보고 정신차리시오~~,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XSs5ZebcB0,신랑 빽 믿고 저리 뒤에서 설치는거죠,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XSsA2JDNJr,@tart Grapefruit 건희도 수사들어가면 전과범됩니다 그 엄만 전과범 되었죠!! ㅋ,1
UgwHZ9cLCiPgNMXKA3V4AaABAg.9XQ_ZwKWIK19XStmLxk9Il,"@쭌별맘&#39;s Hppy Life 진짜 한심…<br>딱 자기 수준으로, 자기 보고잡븐데로, 자기 생각하고 싶은데로, 자기 지적 수준대로. 무양심으로. 세상을 판단하지 마심!!<br>진실을 보시고 자신의 인간 수준에 정직하게 <br>내로남불의 악질성은 버리시오!!",1
UgzxhteyeHZD6eQVsmF4AaABAg.9XQ_S5C8-yG9XQrswv28xN,없어요 ㅋㅋㅋ,0
UgweE7kupbHHIHxXrp14AaABAg.9XQZe9QMCTl9XQi9F9Fq1X,윤후보가 선대위랑 상의해 본다고 했다는데 혼자듣고 지명하라구 아님 못들은척 하라구 무슨개소리야,1
UgxuKJ0fillfWv-5zxN4AaABAg.9XQYdIJVPRd9XTtRQ5e2ud,굿의힘 당,1
UgyiA8jAxJYhXjeHzjZ4AaABAg.9XOpJLY1HcB9XQCpVRZZds,거기는 더 심하던데 여친 어머니살해 아버지는 부상,0
UgyHnMId5rdn9IB9Ds54AaABAg.9XOTSh3p-VK9XOXvtGzXH7,저도 군대 후임이랑비슷해서 그런데 혹시 몇사단이세요...?,0
UgyHnMId5rdn9IB9Ds54AaABAg.9XOTSh3p-VK9XOYZeqNOOF,비슷한게어딨어요 이름이랑 다나와있는데,0
UgyHnMId5rdn9IB9Ds54AaABAg.9XOTSh3p-VK9XOZE7GnOyA,가물가물해서요 좀 차이나는 후임이라서,0
UgyHnMId5rdn9IB9Ds54AaABAg.9XOTSh3p-VK9XOZdIO8_7O,처부가 어디셨어요?,0
UgxDJ6OfkFz1r3b3PcJ4AaABAg.9XO06nkTG8M9XOCWcnI-Fh,이런 선동들 하는 애들부터 걸러야됨,1
UgzP6aEcfSnRenEd2xh4AaABAg.9XO-BibGtcS9XOY-XgNG4w,심신미약한상태<br>철면피 이재명왈,0
UgzP6aEcfSnRenEd2xh4AaABAg.9XO-BibGtcS9XQBfDwuWge,조카는더하죠 둘을죽엿는데,0
Ugy0H6rqS6Xf16a-59B4AaABAg.9XNz2kjDIDn9XONVvyRWpz,이야 이거 당선되면 풀려나겠는데,0
UgzPfpYCxS1KAzQPYbh4AaABAg.9XNw-hRTmVF9XNwLGWiHB_,당신 가족중의 한명도 여자 아닌가??,0
UgzPfpYCxS1KAzQPYbh4AaABAg.9XNw-hRTmVF9XNxeM0IqC2,조현진 본인인가 혹시?,0
UgzPfpYCxS1KAzQPYbh4AaABAg.9XNw-hRTmVF9XNyEMUntBK,@가능하게..  어이 남자가 쓴거라 생각하냐  너무 티나잖아,0
UgzPfpYCxS1KAzQPYbh4AaABAg.9XNw-hRTmVF9XO-LsCD8Dx,대체 이런글 몇번째 달고 있는거냐?<br>각 뉴스에마다 저런글을 복사하면서 쓰고 있네.ㅉㅉ,0
UgzPfpYCxS1KAzQPYbh4AaABAg.9XNw-hRTmVF9XOFmQcXn1p,요즘빨리만나 헤어지니 무섭네신중히가정도보고만나야한다,0
UgyrM94o3GYHbMSUk0F4AaABAg.9XLXXwQ_VM99XNHmv1fuoC,가치 좋아하네~ 원가 얼마안되거 가지고 비싸게 팔아야 잘 팔리니 저러지~판매전략이다.,0
Ugx6oRPdYGDRMn-K0vJ4AaABAg.9XJdqHcWuXd9XJigUoZCKQ,기자라고 처음부터 신분 밝혔습니다..,0
UgyAdv3QaNC0yMc6DMF4AaABAg.9XJOjebRv3Y9XJcparmqO3,니가 더 불쌍타.왜? 너는 분별력이 없으니까.,1
Ugz1GukLcfODEvZCyMF4AaABAg.9XJA3L1XEF29XK9WEJqP53,맞는말씀 입니다~~  도데체 국민들 수준을 어찌보고...,0
UgwSwHRsa1FatgACacZ4AaABAg.9XJ2jJYpa739XJ4hLv_5zk,행복했던 문재인 정부 뒤를 이어 행복한 이재명 가즈아~,0
UgwSwHRsa1FatgACacZ4AaABAg.9XJ2jJYpa739XJp7-mcu0E,@모짜르트 무슨가립입  설마 여기 가입된거임 ? 바로탈  ㅋㅋㅋ,0
Ugx1VFXKqdwCyja5or54AaABAg.9XJ1gHBLDC09XKJFQPDDiN,정밀이재명형수부인건아들건도폭로해야지요,0
UgyEhFK-BY2cuZs5WGZ4AaABAg.9XJ1evt3pgk9XJ6FZSaimq,반어법 이지?,0
UgyEhFK-BY2cuZs5WGZ4AaABAg.9XJ1evt3pgk9XK7D1XKX_F,ㅈ되는거지 <br>장가잘가야됨,0
UgzUEUvC29DU2QgeOg94AaABAg.9XJ0SwjfBtv9XJ1RfmGqVy,ᆢ,0
UgzbhBNhiJGlra2lNLx4AaABAg.9XIykWJlUcc9XJQfGozopQ,영부인은 무슨ㅋ,0
Ugy2M9y8uPRiBEVtfFx4AaABAg.9XIwzBHBdjc9XJKlvbilS7,mbc기자 고스톱 쳐서 뽑나봐요. 그것도 핑계라구 ㅋㅋ,1
Ugx67m95HXuDL2kMYHJ4AaABAg.9XIvFqIreGW9XJ-1bDyGMQ,재명이 욕은 모르겟냐 외신이?,0
Ugx67m95HXuDL2kMYHJ4AaABAg.9XIvFqIreGW9XJ2uyLAMLq,전과4범.형수쌍욕은 나라망신이죠.,1
UgwDFdyjInMLJRHIxp94AaABAg.9XIv9EE7K5i9XJ5tNSS6Tq,ㅋ ㅋ ㅋㅋ,0
UgxwDzZU7APHx3amV4V4AaABAg.9XItul3QwLz9XJ2vkda1Zz,성형수술 많이한걸<br>좋아하나봐,1
UgxwDzZU7APHx3amV4V4AaABAg.9XItul3QwLz9XJgSG1N1zf,이재명 변호사대납 사망건 덮으려고 MBC 방송했지만 오히려 역풍.<br>김건희대표 진짜 영부인감임을 확실히 알게됨에 감사합니당 ~^,0
UgwoIyKCKDRDAZeIBO54AaABAg.9XIssct_6aU9XItmUATF85,후달리냐 ?ㅋㅋ,1
UgwoIyKCKDRDAZeIBO54AaABAg.9XIssct_6aU9XIvS8JXsPa,@딸기호야 뭐 타짜 대사임? 까부넼ㅋ,1
UgxdIzuHd2gD6ClDj_F4AaABAg.9XIsdEchV4M9XIzuMicjnD,애초에 mbc에 파일 준것만해도 알만함 끼리끼리,1
Ugy6YkNG4bdjscNPiQF4AaABAg.9XIrgcyaw9w9XItNV45PDs,옳소~,0
UgyWQ0shGJN14hFYTDF4AaABAg.9XIqD0n5Xvk9XIsqCDkyC5,나 못들었는데!<br>궁금하네!,0
UgyWQ0shGJN14hFYTDF4AaABAg.9XIqD0n5Xvk9XItIDP1ap8,많지~,0
UgyWQ0shGJN14hFYTDF4AaABAg.9XIqD0n5Xvk9XItsvSEG9g,@Happy H 누가?,0
UgyWQ0shGJN14hFYTDF4AaABAg.9XIqD0n5Xvk9XJ3KbqZYoF,@w윤미 들으면 소오름.정신건강에 안좋아요.비천한자의 쌍욕.그런 천한욕은 태어나서 처음.,1
UgyHJLfQFtNShYRmjAd4AaABAg.9XIpA9f7J9L9XItdFVorjB,인간말종,1
UgxctPJFD-nzwk7eIEB4AaABAg.9XIoiwo8qoU9XItXyMinqL,생긴대로노네,1
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZTb4ueQv2O,삐용삐용 신정병자 등장 삐용,1
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZTbJH9El4G,끝났다고...좀!,0
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZTdeyP597n,그럼 민주당에서 대선결과 이후 왜 더이상 거론을 안하고 또 다른 증거를 제시를 안할까?  그만해라,0
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZTkNXqCgAI,남욱 말 못들었냐 정진상 유동규 김만배 김용민 의형제 맺었고<br>이시장이 배신못때리게 해라<br>1000억만 있으면 이찢명 되었다고<br>몸통 누가 뭐라해도 이재멍,1
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZVDNhfFrI-,에휴 아직도 도배질ㅋㅋㅋ,1
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZWGZLnxc3d,정신병은 부끄러운게 아님 빨리 병원가서 상담받고 치료 받으소,1
Ugwj7ivoUC2ROvZxINJ4AaABAg.9ZTa-uCCB6g9ZX9CNVHAVo,@원맨 안끝남,0
UgyWCKKG4A1GBDa4-iF4AaABAg.9ZTZybgpE5Q9ZVO_rUQ48D,그게 LG였는데 뻘짓하다가 스마트폰 사업 접음;;<br>여기서 구글이 들어와주면 딱 좋은데..,0
